Date,AAPL,ADBE,AMZN,CRM,CSCO,GOOGL,INTC,META,MSFT,NVDA,ORCL,QCOM,TSLA
2021-04-16,131.06890869140625,525.0800170898438,169.9720001220703,229.8955535888672,46.53753662109375,113.45706176757812,58.89094543457031,304.5094299316406,251.64898681640625,15.875133514404297,74.37073516845703,126.04002380371094,246.5933380126953
2021-04-19,131.7332305908203,516.1699829101562,168.60049438476562,228.49778747558594,46.58161163330078,113.80546569824219,57.87228775024414,300.5909423828125,249.7187042236328,15.325675010681152,74.1823501586914,123.34066772460938,238.2100067138672
2021-04-20,130.04307556152344,514.2100219726562,166.7344970703125,225.97984313964844,45.64733123779297,113.27117919921875,57.02644348144531,300.9986877441406,249.25543212890625,15.135622024536133,74.6438980102539,121.65355682373047,239.663330078125
2021-04-21,130.424072265625,512.3400268554688,168.1009979248047,228.55723571777344,45.77073287963867,113.2383804321289,57.935951232910156,299.8251647949219,251.4945526123047,15.32442569732666,72.21355438232422,124.19786834716797,248.0399932861328
2021-04-22,128.90005493164062,507.2900085449219,165.45199584960938,229.34039306640625,45.391727447509766,111.95457458496094,56.908206939697266,294.90216064453125,248.20346069335938,14.815375328063965,70.52738952636719,121.26146697998047,239.89666748046875
2021-04-23,131.22523498535156,515.8400268554688,167.04400634765625,231.4816131591797,45.75309753417969,114.31094360351562,53.87953567504883,299.48699951171875,252.044677734375,15.229402542114258,70.62158203125,123.50481414794922,243.13333129882812
2021-04-26,131.61598205566406,515.7000122070312,170.4499969482422,233.41468811035156,45.515132904052734,114.80795288085938,53.44295883178711,301.3865966796875,252.4307403564453,15.44165325164795,70.17882537841797,126.7239761352539,246.06666564941406
2021-04-27,131.29356384277344,517.3200073242188,170.8715057373047,232.17556762695312,45.27715301513672,113.8661117553711,52.72445297241211,301.9136962890625,252.83616638183594,15.345629692077637,70.85707092285156,125.8576431274414,234.913330078125
2021-04-28,130.5022430419922,515.47998046875,172.9250030517578,234.82235717773438,45.04798889160156,117.24881744384766,52.40612030029297,305.4244384765625,245.68441772460938,15.240875244140625,70.43316650390625,124.54441833496094,231.46665954589844
2021-04-29,130.40457153320312,516.0900268554688,173.5655059814453,232.32424926757812,45.356475830078125,118.92477416992188,53.00640106201172,327.7121276855469,243.7058868408203,15.288763046264648,71.46939086914062,130.11643981933594,225.6666717529297
